Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Is_single,Edu_2n Cycle,Edu_Basic,Edu_Graduation,Edu_Master,Edu_PhD,Days_Suscribed,Children,TotalAcceptedCmp,TotalSpent
50334.0,96.0,231.0,65.0,196.0,38.0,71.0,124.0,1.0,6.0,5.0,7.0,4.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,2334.0,1.0,0.0,725.0
41551.0,51.0,220.0,0.0,33.0,3.0,0.0,23.0,5.0,5.0,1.0,5.0,8.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,2331.0,2.0,0.0,279.0
62981.0,21.0,796.0,14.0,590.0,38.0,44.0,0.0,1.0,4.0,5.0,13.0,3.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,2481.0,0.0,1.0,1482.0
9548.0,31.0,0.0,1.0,3.0,10.0,6.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,2702.0,1.0,0.0,29.0
33762.0,61.0,53.0,1.0,34.0,2.0,0.0,16.0,3.0,2.0,2.0,2.0,8.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,2369.0,3.0,0.0,106.0
35860.0,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,2053.0,2.0,2.0,49.0
36921.0,74.0,17.0,1.0,12.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,1.0,2348.0,2.0,0.0,38.0
92859.0,46.0,962.0,61.0,921.0,52.0,61.0,20.0,1.0,5.0,4.0,12.0,2.0,0.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,2630.0,0.0,0.0,2077.0
65104.0,4.0,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7.0,7.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,2239.0,1.0,1.0,1053.0
86111.0,73.0,399.0,28.0,756.0,36.0,40.0,126.0,1.0,5.0,7.0,10.0,2.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,2448.0,0.0,0.0,1385.0
68352.0,47.0,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9.0,6.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,2317.0,1.0,0.0,871.0
41883.0,13.0,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3.0,7.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,2479.0,1.0,0.0,312.0
59809.0,36.0,598.0,16.0,141.0,32.0,41.0,49.0,3.0,3.0,3.0,6.0,8.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,2631.0,2.0,0.0,877.0
23957.0,47.0,2.0,1.0,18.0,20.0,11.0,16.0,1.0,2.0,0.0,3.0,6.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,2621.0,1.0,1.0,68.0
38547.0,49.0,6.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,1.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,2317.0,1.0,0.0,22.0
35688.0,94.0,73.0,3.0,90.0,12.0,1.0,32.0,7.0,4.0,1.0,4.0,8.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,2688.0,3.0,0.0,211.0
49605.0,65.0,42.0,16.0,29.0,12.0,20.0,8.0,1.0,2.0,1.0,4.0,3.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,2020.0,0.0,0.0,127.0
59354.0,59.0,295.0,21.0,78.0,39.0,13.0,13.0,1.0,4.0,4.0,7.0,3.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,2078.0,2.0,0.0,459.0
65747.0,96.0,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6.0,6.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,2126.0,1.0,1.0,460.0
46344.0,28.0,233.0,20.0,57.0,8.0,20.0,91.0,4.0,7.0,1.0,5.0,7.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,2574.0,1.0,0.0,429.0
34176.0,12.0,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,2060.0,1.0,0.0,89.0
61010.0,57.0,888.0,0.0,57.0,0.0,0.0,76.0,2.0,8.0,5.0,11.0,5.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,2640.0,1.0,0.0,1021.0
69372.0,10.0,997.0,26.0,269.0,34.0,13.0,42.0,1.0,10.0,4.0,6.0,4.0,0.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,2507.0,0.0,3.0,1381.0
49967.0,4.0,212.0,6.0,69.0,4.0,12.0,3.0,3.0,6.0,1.0,5.0,7.0,0.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,2368.0,1.0,0.0,306.0
60199.0,49.0,8.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,2302.0,3.0,0.0,18.0
55375.0,3.0,42.0,11.0,57.0,10.0,28.0,14.0,1.0,1.0,1.0,6.0,2.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,2267.0,1.0,0.0,162.0
80317.0,64.0,536.0,11.0,387.0,149.0,91.0,57.0,1.0,3.0,4.0,10.0,1.0,0.0,65.0,1.0,0.0,0.0,1.0,0.0,0.0,2325.0,0.0,0.0,1231.0
30523.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,62.0,1.0,0.0,0.0,0.0,1.0,0.0,2375.0,3.0,0.0,13.0
70356.0,20.0,1349.0,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9.0,6.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,2613.0,0.0,0.0,1706.0
23228.0,91.0,53.0,3.0,49.0,7.0,4.0,5.0,4.0,3.0,0.0,4.0,8.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,2187.0,1.0,0.0,121.0
74165.0,9.0,1001.0,12.0,240.0,16.0,12.0,12.0,1.0,5.0,4.0,10.0,2.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,2436.0,0.0,0.0,1293.0
43482.0,83.0,18.0,1.0,32.0,6.0,3.0,28.0,3.0,2.0,0.0,4.0,6.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,2240.0,3.0,0.0,88.0
62551.0,27.0,125.0,16.0,98.0,134.0,21.0,27.0,1.0,6.0,7.0,4.0,3.0,0.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0,2235.0,0.0,1.0,421.0
52332.0,63.0,212.0,5.0,33.0,7.0,0.0,2.0,1.0,3.0,2.0,6.0,4.0,0.0,61.0,1.0,0.0,0.0,1.0,0.0,0.0,2317.0,0.0,1.0,259.0
66951.0,46.0,277.0,162.0,305.0,173.0,76.0,124.0,1.0,3.0,4.0,7.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,2251.0,0.0,0.0,1117.0
26091.0,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,2136.0,2.0,0.0,89.0
33456.0,58.0,7.0,3.0,10.0,8.0,1.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,2081.0,2.0,0.0,36.0
28718.0,78.0,12.0,4.0,6.0,11.0,8.0,16.0,2.0,2.0,0.0,3.0,8.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,2363.0,1.0,0.0,57.0
50447.0,4.0,85.0,7.0,24.0,2.0,3.0,27.0,1.0,3.0,1.0,3.0,6.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,2081.0,2.0,0.0,148.0
53537.0,17.0,81.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,5.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,2162.0,2.0,0.0,93.0
52074.0,77.0,59.0,0.0,12.0,0.0,0.0,48.0,1.0,2.0,2.0,2.0,4.0,0.0,53.0,1.0,0.0,0.0,1.0,0.0,0.0,2098.0,1.0,1.0,119.0
80427.0,56.0,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,2667.0,1.0,0.0,1835.0
83837.0,79.0,847.0,66.0,119.0,86.0,89.0,111.0,1.0,9.0,10.0,5.0,4.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,2572.0,0.0,3.0,1318.0
38853.0,90.0,29.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2049.0,2.0,0.0,45.0
38285.0,96.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,2017.0,3.0,0.0,10.0
78497.0,44.0,207.0,26.0,447.0,75.0,0.0,223.0,1.0,5.0,7.0,12.0,2.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,2222.0,0.0,1.0,978.0
51650.0,81.0,152.0,3.0,22.0,2.0,5.0,7.0,1.0,4.0,1.0,4.0,5.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,2061.0,1.0,0.0,191.0
16248.0,77.0,12.0,11.0,10.0,3.0,12.0,9.0,3.0,2.0,1.0,3.0,6.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,2062.0,1.0,0.0,57.0
66835.0,21.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,2286.0,0.0,0.0,1033.0
30477.0,16.0,47.0,1.0,6.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,6.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,2170.0,1.0,0.0,66.0
28249.0,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,2026.0,0.0,0.0,43.0
25271.0,45.0,10.0,1.0,18.0,10.0,4.0,7.0,1.0,1.0,1.0,2.0,9.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,2583.0,1.0,0.0,50.0
32303.0,63.0,35.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,2125.0,1.0,0.0,39.0
61286.0,34.0,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,2343.0,1.0,0.0,608.0
74068.0,14.0,783.0,30.0,537.0,140.0,76.0,15.0,1.0,4.0,10.0,9.0,2.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,2479.0,0.0,0.0,1581.0
45759.0,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,2503.0,2.0,0.0,68.0
24882.0,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2670.0,1.0,1.0,80.0
66973.0,98.0,466.0,22.0,432.0,147.0,113.0,102.0,1.0,8.0,7.0,12.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,2420.0,0.0,0.0,1282.0
38872.0,93.0,23.0,3.0,21.0,3.0,19.0,22.0,2.0,3.0,0.0,3.0,8.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,2407.0,1.0,0.0,91.0
51148.0,38.0,235.0,6.0,45.0,8.0,9.0,12.0,4.0,5.0,1.0,6.0,6.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,2508.0,2.0,0.0,315.0
31353.0,24.0,10.0,0.0,10.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,8.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,2194.0,2.0,0.0,31.0
69661.0,80.0,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12.0,3.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,2059.0,0.0,0.0,834.0
80067.0,82.0,519.0,17.0,813.0,27.0,173.0,51.0,1.0,4.0,6.0,6.0,2.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,2295.0,0.0,1.0,1600.0
86718.0,20.0,344.0,189.0,482.0,50.0,33.0,172.0,1.0,5.0,6.0,5.0,2.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,2540.0,0.0,0.0,1270.0
46854.0,81.0,96.0,1.0,79.0,7.0,1.0,79.0,6.0,5.0,1.0,3.0,8.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,2102.0,2.0,2.0,263.0
69142.0,50.0,448.0,4.0,34.0,6.0,4.0,39.0,3.0,8.0,1.0,7.0,5.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0,0.0,2012.0,1.0,1.0,535.0
75922.0,60.0,265.0,138.0,553.0,224.0,23.0,92.0,1.0,4.0,4.0,9.0,1.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,2214.0,0.0,0.0,1295.0
63693.0,63.0,587.0,43.0,337.0,42.0,87.0,54.0,3.0,11.0,6.0,9.0,6.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,2270.0,1.0,0.0,1150.0
102160.0,54.0,763.0,29.0,138.0,76.0,176.0,58.0,0.0,7.0,9.0,10.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,2616.0,0.0,4.0,1240.0
40637.0,72.0,22.0,0.0,13.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,7.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,1.0,2359.0,2.0,0.0,38.0
18890.0,5.0,6.0,4.0,1.0,7.0,2.0,15.0,1.0,0.0,1.0,2.0,6.0,0.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,2608.0,0.0,2.0,35.0
29604.0,88.0,7.0,6.0,13.0,7.0,6.0,14.0,1.0,1.0,0.0,3.0,9.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,2215.0,1.0,1.0,53.0
48721.0,50.0,81.0,18.0,113.0,47.0,13.0,21.0,6.0,4.0,2.0,5.0,6.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,2424.0,2.0,0.0,293.0
44794.0,99.0,54.0,0.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,6.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,2033.0,1.0,0.0,65.0
64497.0,17.0,1170.0,48.0,320.0,42.0,32.0,192.0,5.0,11.0,4.0,9.0,8.0,0.0,66.0,1.0,0.0,0.0,1.0,0.0,0.0,2669.0,1.0,2.0,1804.0
46097.0,11.0,72.0,24.0,68.0,65.0,4.0,8.0,5.0,3.0,1.0,6.0,4.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,2467.0,1.0,0.0,241.0
77972.0,18.0,613.0,22.0,319.0,33.0,102.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,2115.0,0.0,0.0,1101.0
44377.0,70.0,224.0,0.0,30.0,0.0,0.0,10.0,8.0,5.0,1.0,5.0,8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,2644.0,2.0,0.0,264.0
46014.0,21.0,410.0,0.0,59.0,19.0,9.0,44.0,10.0,7.0,1.0,8.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,2536.0,2.0,0.0,541.0
70951.0,66.0,239.0,10.0,554.0,254.0,87.0,54.0,1.0,3.0,4.0,9.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,2433.0,0.0,0.0,1198.0
41443.0,79.0,171.0,7.0,171.0,25.0,19.0,89.0,6.0,8.0,1.0,5.0,8.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,2101.0,1.0,0.0,482.0
52195.0,2.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,2060.0,3.0,0.0,17.0
83790.0,81.0,1076.0,16.0,417.0,42.0,48.0,16.0,1.0,8.0,10.0,6.0,3.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,2238.0,0.0,2.0,1615.0
44551.0,24.0,182.0,4.0,33.0,0.0,0.0,66.0,2.0,4.0,1.0,5.0,7.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,0.0,2314.0,1.0,0.0,285.0
69508.0,48.0,824.0,32.0,162.0,42.0,32.0,43.0,2.0,11.0,4.0,11.0,6.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,2604.0,1.0,0.0,1135.0
45204.0,93.0,30.0,11.0,25.0,29.0,1.0,18.0,1.0,1.0,1.0,4.0,3.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,2091.0,1.0,0.0,114.0
72460.0,56.0,377.0,10.0,540.0,80.0,30.0,10.0,1.0,3.0,5.0,7.0,1.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,2239.0,0.0,0.0,1047.0
77622.0,3.0,520.0,7.0,154.0,19.0,0.0,14.0,2.0,6.0,3.0,11.0,3.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2088.0,2.0,0.0,714.0
30732.0,44.0,155.0,1.0,25.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,8.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,2552.0,1.0,0.0,185.0
63887.0,38.0,897.0,23.0,207.0,15.0,11.0,92.0,5.0,9.0,6.0,12.0,6.0,0.0,58.0,1.0,0.0,0.0,1.0,0.0,0.0,2671.0,1.0,0.0,1245.0
42011.0,46.0,131.0,0.0,16.0,2.0,1.0,39.0,4.0,3.0,1.0,4.0,8.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,2472.0,1.0,0.0,189.0
51369.0,84.0,297.0,7.0,79.0,0.0,11.0,182.0,2.0,8.0,2.0,4.0,8.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,2624.0,1.0,0.0,576.0
51537.0,27.0,787.0,20.0,204.0,0.0,0.0,92.0,3.0,2.0,2.0,11.0,8.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0,0.0,2579.0,1.0,0.0,1103.0
79930.0,72.0,792.0,86.0,740.0,67.0,51.0,17.0,1.0,3.0,5.0,8.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,2702.0,0.0,0.0,1753.0
34320.0,66.0,4.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,2145.0,1.0,0.0,17.0
37070.0,30.0,231.0,7.0,137.0,4.0,15.0,39.0,9.0,5.0,1.0,8.0,7.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0,0.0,2478.0,2.0,1.0,433.0
81975.0,2.0,983.0,76.0,184.0,180.0,138.0,27.0,1.0,6.0,3.0,4.0,7.0,0.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,2552.0,1.0,1.0,1588.0
38590.0,65.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,8.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,2422.0,1.0,0.0,22.0
15033.0,37.0,0.0,4.0,5.0,6.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,2086.0,0.0,0.0,19.0
62745.0,89.0,562.0,21.0,464.0,28.0,10.0,32.0,3.0,7.0,8.0,11.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,2475.0,1.0,0.0,1117.0
22212.0,49.0,5.0,9.0,20.0,6.0,8.0,21.0,2.0,2.0,0.0,4.0,6.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,2214.0,1.0,0.0,69.0
23661.0,46.0,18.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,2219.0,1.0,0.0,23.0
79761.0,32.0,415.0,5.0,124.0,15.0,35.0,11.0,1.0,5.0,2.0,11.0,3.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,1.0,2280.0,1.0,0.0,605.0
7500.0,54.0,5.0,3.0,10.0,12.0,7.0,20.0,4.0,3.0,1.0,3.0,7.0,0.0,47.0,1.0,0.0,0.0,1.0,0.0,0.0,2197.0,1.0,0.0,57.0
73455.0,98.0,901.0,61.0,757.0,186.0,163.0,20.0,1.0,6.0,5.0,10.0,3.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,2256.0,0.0,1.0,2088.0
64961.0,97.0,382.0,114.0,276.0,75.0,124.0,38.0,2.0,6.0,4.0,4.0,3.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,2565.0,1.0,0.0,1009.0
22804.0,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,0.0,49.0,1.0,0.0,0.0,1.0,0.0,0.0,2345.0,1.0,0.0,26.0
73687.0,8.0,559.0,153.0,503.0,218.0,13.0,181.0,1.0,3.0,9.0,9.0,2.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,2225.0,0.0,2.0,1627.0
61074.0,37.0,789.0,0.0,133.0,0.0,28.0,152.0,7.0,11.0,5.0,8.0,7.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,2693.0,1.0,0.0,1102.0
31686.0,31.0,11.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,2036.0,2.0,0.0,17.0
80134.0,40.0,1218.0,16.0,272.0,104.0,0.0,80.0,2.0,5.0,3.0,6.0,6.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,2417.0,1.0,4.0,1690.0
75027.0,74.0,925.0,64.0,179.0,133.0,12.0,77.0,2.0,9.0,4.0,6.0,5.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,2548.0,1.0,0.0,1390.0
67546.0,90.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,2679.0,0.0,0.0,2126.0
65176.0,57.0,960.0,28.0,183.0,220.0,70.0,70.0,4.0,9.0,6.0,6.0,6.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,2620.0,1.0,0.0,1531.0
31160.0,59.0,16.0,3.0,25.0,6.0,1.0,13.0,2.0,2.0,0.0,3.0,8.0,0.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,2298.0,1.0,0.0,64.0
29938.0,52.0,3.0,3.0,7.0,0.0,2.0,11.0,2.0,1.0,0.0,3.0,6.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,2257.0,1.0,0.0,26.0
102692.0,5.0,168.0,148.0,444.0,32.0,172.0,148.0,1.0,6.0,9.0,13.0,2.0,0.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,2462.0,0.0,5.0,1112.0
26490.0,92.0,45.0,47.0,52.0,21.0,20.0,25.0,2.0,3.0,1.0,5.0,6.0,0.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,2657.0,0.0,0.0,210.0
75702.0,77.0,650.0,28.0,353.0,45.0,42.0,30.0,5.0,4.0,6.0,11.0,8.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,2681.0,2.0,0.0,1148.0
30899.0,35.0,24.0,0.0,8.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,2636.0,1.0,0.0,33.0
63342.0,48.0,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,2633.0,1.0,1.0,1101.0
45989.0,97.0,138.0,33.0,87.0,28.0,24.0,12.0,4.0,3.0,2.0,7.0,3.0,0.0,56.0,1.0,0.0,0.0,1.0,0.0,0.0,2627.0,1.0,0.0,322.0
18701.0,95.0,12.0,4.0,2.0,10.0,6.0,10.0,4.0,2.0,0.0,4.0,5.0,0.0,56.0,1.0,0.0,0.0,1.0,0.0,0.0,2402.0,2.0,0.0,44.0
40737.0,24.0,11.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,1.0,2215.0,3.0,0.0,17.0
15287.0,60.0,1.0,2.0,8.0,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,0.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,2639.0,1.0,2.0,31.0
69674.0,46.0,554.0,41.0,215.0,11.0,0.0,24.0,3.0,10.0,2.0,10.0,5.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,1.0,2415.0,2.0,0.0,845.0
44159.0,85.0,167.0,2.0,62.0,24.0,13.0,7.0,4.0,4.0,1.0,6.0,5.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,2024.0,1.0,0.0,275.0
37717.0,31.0,9.0,0.0,6.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,9.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,2595.0,1.0,0.0,25.0
43776.0,9.0,177.0,2.0,71.0,3.0,2.0,20.0,6.0,5.0,2.0,4.0,8.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,2523.0,2.0,1.0,275.0
38179.0,30.0,38.0,4.0,22.0,4.0,2.0,20.0,4.0,3.0,1.0,3.0,7.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,2484.0,2.0,0.0,90.0
80124.0,47.0,483.0,84.0,398.0,205.0,84.0,241.0,1.0,3.0,7.0,8.0,1.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,2015.0,0.0,1.0,1495.0
38097.0,70.0,77.0,2.0,35.0,0.0,1.0,69.0,4.0,3.0,2.0,2.0,7.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2634.0,2.0,2.0,184.0
72940.0,13.0,182.0,74.0,298.0,162.0,149.0,116.0,1.0,3.0,3.0,6.0,1.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,2387.0,0.0,0.0,981.0
22070.0,11.0,10.0,7.0,19.0,8.0,2.0,21.0,2.0,2.0,2.0,2.0,6.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,2280.0,1.0,0.0,67.0
