Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Days_Customer,Total_AcceptedCmp,Total_SpentProducts
49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,61,0,0,1,0,0,0,0,1,0,0,3805,0,195
15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,44,0,0,1,0,0,0,1,0,0,0,3971,0,53
49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,50,0,0,1,0,0,0,0,1,0,0,3937,0,368
65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,70,0,0,0,0,1,0,1,0,0,0,3725,0,544
82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,0,67,1,0,0,0,0,0,1,0,0,0,4156,2,1853
30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,0,58,0,0,0,0,1,0,0,0,1,0,3590,1,35
46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,50,0,0,0,0,1,0,1,0,0,0,3660,3,446
60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,45,0,0,1,0,0,0,0,1,0,0,4010,0,1180
38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,51,0,0,0,1,0,0,1,0,0,0,3673,0,41
55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,39,0,0,1,0,0,0,1,0,0,0,4051,0,727
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,58,0,0,1,0,0,0,0,0,1,0,4189,0,40
85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,35,1,0,0,0,0,0,1,0,0,0,3976,1,1062
23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,55,0,0,1,0,0,0,0,0,1,0,3710,0,40
44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,55,0,0,0,1,0,0,0,0,1,0,3690,0,292
7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,37,0,0,1,0,0,0,1,0,0,0,4092,0,15
38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,35,1,0,0,0,0,0,0,0,1,0,4189,0,341
49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,49,1,0,0,0,0,0,0,1,0,0,3750,0,369
57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,51,0,0,0,0,1,0,0,0,1,0,3939,0,401
43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,58,0,0,0,1,0,0,0,1,0,0,4016,0,393
19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,38,0,0,0,1,0,0,0,1,0,0,3834,0,10
53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,46,0,0,1,0,0,0,0,0,1,0,3975,0,486
30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,45,0,0,1,0,0,0,0,0,1,0,4176,0,69
70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,41,0,0,0,0,1,0,0,0,1,0,3830,2,1727
62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,65,0,0,1,0,0,0,0,1,0,0,3730,1,995
21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,48,0,0,1,0,0,0,0,0,1,0,3574,0,45
42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,43,1,0,0,0,0,0,0,1,0,0,3642,0,182
61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,46,0,0,0,1,0,0,0,0,1,0,3822,0,989
80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,0,71,0,0,1,0,0,0,0,0,1,0,3841,3,1677
42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,53,0,0,0,1,0,1,0,0,0,0,3920,0,595
39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,41,0,0,1,0,0,0,1,0,0,0,4056,0,156
86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,68,0,0,0,1,0,0,0,1,0,0,3641,0,1226
17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,46,1,0,0,0,0,0,0,0,1,0,4084,0,128
24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,0,52,0,0,1,0,0,0,0,1,0,0,3695,2,86
35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,49,0,0,1,0,0,0,1,0,0,0,4177,0,68
36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,49,0,0,1,0,0,1,0,0,0,0,3897,0,16
51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,43,1,0,0,0,0,0,1,0,0,0,3566,0,55
86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,52,0,0,0,0,1,0,0,1,0,0,4211,1,2114
82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,54,0,0,0,0,1,0,0,0,1,0,3918,0,2018
46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,71,0,0,0,0,1,0,0,1,0,0,4136,0,263
42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,65,0,0,1,0,0,0,1,0,0,0,3756,0,55
51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,62,0,0,1,0,0,0,0,0,1,0,4010,0,564
68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,46,0,0,0,1,0,0,0,1,0,0,3751,0,1281
31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,0,51,0,0,1,0,0,0,1,0,0,0,4061,1,83
51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,59,0,0,0,1,0,0,0,0,0,1,4215,0,353
76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,41,0,0,1,0,0,0,1,0,0,0,3722,0,1003
26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,33,0,1,0,0,0,0,0,1,0,0,3616,0,14
48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0,81,0,0,0,0,1,1,0,0,0,0,4069,2,902
55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,52,0,0,0,0,1,0,0,1,0,0,4120,0,1139
64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,68,0,0,1,0,0,0,0,0,1,0,3882,1,797
78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,66,0,0,1,0,0,1,0,0,0,0,3713,0,1638
37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,50,0,0,0,0,1,0,1,0,0,0,3878,0,401
21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,38,0,0,1,0,0,1,0,0,0,0,3806,0,84
81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,66,0,0,1,0,0,0,1,0,0,0,4064,0,928
54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,54,0,0,1,0,0,1,0,0,0,0,3873,0,203
66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,57,0,0,1,0,0,0,0,0,1,0,3906,0,858
57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,51,0,0,1,0,0,0,0,0,1,0,3763,0,409
58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,55,0,0,1,0,0,0,0,0,1,0,4018,0,282
85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,47,0,0,1,0,0,0,0,1,0,0,3637,0,1423
86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,63,0,0,1,0,0,0,0,1,0,0,3776,2,1449
45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,53,0,0,1,0,0,0,0,0,0,1,3765,0,28
47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,50,0,0,1,0,0,0,0,0,1,0,3732,0,67
45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,38,0,0,0,0,1,0,1,0,0,0,3667,0,199
78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,58,0,0,0,0,1,0,0,1,0,0,3921,0,1453
75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,32,0,0,1,0,0,0,0,0,1,0,3790,0,1253
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,61,0,0,0,0,1,0,0,0,0,1,4076,1,1198
35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,52,0,0,0,1,0,0,1,0,0,0,3906,1,178
95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,30,0,0,1,0,0,0,0,1,0,0,4129,2,1990
62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,70,0,0,1,0,0,0,1,0,0,0,3970,0,976
73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,64,0,0,0,1,0,0,0,0,1,0,3741,0,1001
84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,42,0,0,0,0,1,0,1,0,0,0,3882,3,1919
42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,70,1,0,0,0,0,0,0,1,0,0,3780,0,350
74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,70,0,0,0,0,1,0,0,1,0,0,3963,1,1650
46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,0,69,0,0,0,0,1,0,0,0,1,0,3633,2,46
72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,31,0,0,1,0,0,0,0,1,0,0,3994,0,1228
39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,55,0,0,0,1,0,0,0,1,0,0,4077,1,95
34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,76,0,0,0,0,1,0,1,0,0,0,3612,0,62
83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,38,0,0,1,0,0,0,0,0,1,0,3598,1,1761
24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,45,0,0,0,1,0,0,0,0,1,0,4223,0,467
77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,46,0,0,1,0,0,0,1,0,0,0,3695,1,1149
74116.0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,42,1,0,0,0,0,0,0,1,0,0,3737,1,2052
74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,31,0,0,1,0,0,0,0,1,0,0,3612,0,1127
68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,48,0,0,0,0,1,0,1,0,0,0,3780,0,1416
79632.0,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,50,0,0,0,0,1,0,0,0,1,0,3638,0,1113
46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,35,0,0,1,0,0,0,0,1,0,0,3695,0,125
64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,73,0,0,0,0,1,0,0,1,0,0,4242,1,966
25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,35,0,1,0,0,0,0,1,0,0,0,4110,0,32
75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,72,0,0,1,0,0,0,0,1,0,0,3594,0,833
32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,53,0,0,0,0,1,0,0,0,1,0,3591,0,46
71796.0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,53,0,0,1,0,0,0,0,0,1,0,3804,0,960
67536.0,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,0,54,0,0,0,0,1,0,1,0,0,0,3959,1,1829
55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,53,0,0,1,0,0,0,0,1,0,0,3906,0,779
60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,49,0,0,0,0,1,1,0,0,0,0,3880,0,811
64831.0,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,72,1,0,0,0,0,0,0,1,0,0,3940,0,1120
56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,62,0,0,0,0,1,0,0,0,1,0,3900,0,725
82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,41,0,0,1,0,0,1,0,0,0,0,3953,2,1187
94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,71,0,0,1,0,0,0,0,0,1,0,4038,4,2302
14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,38,0,1,0,0,0,0,0,1,0,0,4110,0,66
51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,37,0,0,0,0,1,0,1,0,0,0,4192,2,1250
57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,42,1,0,0,0,0,0,1,0,0,0,3689,0,683
68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,45,0,0,1,0,0,1,0,0,0,0,3828,0,305
39771.0,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0,47,0,0,1,0,0,0,0,0,1,0,3761,0,50
67893.0,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,49,1,0,0,0,0,1,0,0,0,0,4192,0,995
27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,45,0,0,0,0,1,0,0,0,1,0,3606,0,41
52190.0,1,1,39,42,0,17,0,0,18,3,2,1,3,5,0,48,0,0,0,0,1,0,0,0,1,0,3608,1,77
44051.0,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,51,0,0,0,1,0,1,0,0,0,0,4072,1,171
42767.0,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,53,0,0,0,0,1,0,0,1,0,0,3970,0,131
46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0,48,0,0,0,1,0,0,0,0,1,0,3605,0,54
16927.0,1,1,50,20,2,23,3,1,4,5,3,0,4,8,0,48,0,0,0,0,1,0,1,0,0,0,4060,0,53
59754.0,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,59,0,0,1,0,0,0,1,0,0,0,4131,1,475
53700.0,0,1,94,263,5,233,69,41,83,4,5,5,8,5,0,72,0,0,1,0,0,0,0,1,0,0,4237,0,694
59041.0,1,1,25,69,2,15,2,2,6,2,2,0,4,5,0,51,0,0,1,0,0,0,1,0,0,0,3609,0,96
54237.0,0,1,48,267,3,30,4,0,57,4,5,2,5,6,0,67,0,0,0,0,1,1,0,0,0,0,3984,0,361
70647.0,0,1,65,561,85,171,25,123,114,2,4,7,13,2,0,57,0,0,1,0,0,1,0,0,0,0,4202,0,1079
52597.0,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,62,0,0,0,0,1,0,0,1,0,0,3609,0,578
41021.0,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,55,0,0,0,1,0,0,0,0,1,0,4102,1,64
40233.0,0,1,84,80,4,46,0,17,2,5,2,1,5,6,0,49,0,0,0,0,1,0,1,0,0,0,3814,0,149
50183.0,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0,44,0,0,1,0,0,0,1,0,0,0,3560,0,231
54753.0,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,65,0,0,1,0,0,0,0,0,1,0,3846,0,728
92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,51,0,0,1,0,0,0,1,0,0,0,3870,3,1778
33471.0,1,0,47,43,2,27,0,9,12,3,3,0,4,7,0,51,0,0,1,0,0,0,1,0,0,0,4181,0,93
34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,50,0,0,0,0,1,0,1,0,0,0,3998,1,23
44010.0,1,0,46,186,36,234,86,72,48,6,10,2,6,9,0,44,0,0,1,0,0,0,0,0,1,0,4180,0,662
84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,36,0,0,1,0,0,0,1,0,0,0,3703,0,1198
40706.0,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0,56,0,0,0,0,1,0,0,0,1,0,4084,0,81
15716.0,1,0,8,16,5,30,8,7,26,3,3,0,4,8,1,36,1,0,0,0,0,0,1,0,0,0,4150,0,92
59052.0,0,1,29,230,35,75,63,57,31,3,7,1,7,5,0,65,1,0,0,0,0,1,0,0,0,0,3780,0,491
80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,53,0,0,0,1,0,0,0,0,1,0,4179,0,1564
83715.0,0,0,2,318,8,407,150,35,8,1,2,8,13,0,0,62,0,0,1,0,0,0,1,0,0,0,3702,0,926
82576.0,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,65,0,0,0,1,0,0,0,0,1,0,4253,1,1910
56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,59,0,0,0,1,0,0,1,0,0,0,3817,0,411
35704.0,1,1,54,30,9,12,2,11,30,3,2,0,4,4,0,72,0,0,1,0,0,0,1,0,0,0,3733,0,94
53103.0,0,1,70,729,17,133,11,0,195,5,10,6,7,7,0,70,0,0,1,0,0,0,0,0,1,0,3846,1,1085
46779.0,1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,64,1,0,0,0,0,0,0,0,0,1,3908,0,23
4861.0,0,0,20,2,1,1,1,0,1,0,0,0,0,14,0,59,0,0,1,0,0,1,0,0,0,0,3563,0,6
33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0,45,0,0,0,1,0,1,0,0,0,0,3882,0,54
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,46,0,0,1,0,0,1,0,0,0,0,3814,0,1150
80763.0,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0,74,0,0,1,0,0,0,1,0,0,0,3874,3,1415
65352.0,0,1,43,284,3,84,4,7,23,2,4,2,8,4,0,50,0,0,0,0,1,0,1,0,0,0,3868,0,405
82170.0,0,0,13,1023,93,651,49,55,37,1,5,6,7,2,0,46,0,0,0,0,1,0,1,0,0,0,3772,0,1908
75759.0,0,0,46,1394,22,708,89,91,182,1,9,7,9,5,0,55,0,0,1,0,0,0,1,0,0,0,3803,4,2486
79689.0,0,0,65,311,26,640,180,37,121,1,4,9,13,2,0,48,1,0,0,0,0,0,0,1,0,0,3969,0,1315
35340.0,1,1,1,27,0,12,0,1,5,2,2,0,3,5,0,68,0,0,0,0,1,0,0,0,0,1,3556,0,45
85683.0,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0,70,0,0,1,0,0,1,0,0,0,0,3656,5,1789
24884.0,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0,52,1,0,0,0,0,0,1,0,0,0,4133,0,19
42021.0,1,0,34,393,5,136,7,5,27,5,10,1,6,9,0,43,0,0,0,1,0,0,0,0,1,0,4223,1,573
64449.0,1,0,70,218,63,282,137,35,70,4,5,3,12,4,0,35,0,0,1,0,0,0,0,1,0,0,3687,0,805
64587.0,1,1,49,66,0,16,0,6,20,2,1,1,4,3,0,70,0,0,1,0,0,1,0,0,0,0,3563,0,108
34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,29,0,0,1,0,0,0,0,1,0,0,3651,0,23
75437.0,0,0,25,795,0,545,95,58,0,1,8,4,10,6,0,46,0,0,1,0,0,0,0,0,1,0,3788,1,1493
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,67,0,0,1,0,0,0,0,0,1,0,3680,0,89
52845.0,1,0,7,384,25,292,130,41,64,3,8,8,6,6,0,51,0,0,1,0,0,0,1,0,0,0,3876,1,936
46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,68,0,0,1,0,0,1,0,0,0,0,3794,0,343
78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,68,0,0,0,0,1,0,0,0,0,1,4213,3,528
95169.0,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,37,0,0,0,0,1,0,0,1,0,0,3819,3,1901
56337.0,1,1,25,349,16,144,28,5,182,5,8,5,4,8,0,43,1,0,0,0,0,0,1,0,0,0,4015,3,724
22434.0,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0,37,0,0,1,0,0,0,0,0,1,0,4057,0,58
36930.0,0,1,50,223,2,31,0,2,39,5,5,2,4,8,0,70,0,0,0,0,1,0,1,0,0,0,3964,0,297
36130.0,0,1,46,157,43,127,68,56,37,6,3,8,4,4,0,70,0,0,1,0,0,0,0,1,0,0,4068,2,488
65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,71,0,0,0,1,0,0,1,0,0,0,4157,0,859
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,72,0,0,1,0,0,0,0,0,1,0,3969,1,1574
19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,0,56,0,0,1,0,0,0,1,0,0,0,3710,1,69
36736.0,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,61,0,0,0,0,1,0,0,1,0,0,3971,0,17
77568.0,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0,45,0,0,1,0,0,0,0,0,1,0,4229,3,2194
49187.0,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0,48,0,0,0,0,1,0,0,0,1,0,3725,0,116
30168.0,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,46,0,0,1,0,0,0,0,1,0,0,4035,0,279
34053.0,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0,56,0,0,0,1,0,0,0,0,1,0,4213,0,103
38196.0,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,53,0,0,0,1,0,0,1,0,0,0,3628,0,44
59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,73,0,0,0,1,0,0,1,0,0,0,3627,0,406
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,59,1,0,0,0,0,0,1,0,0,0,3639,1,1363
54165.0,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,55,0,0,1,0,0,0,0,0,1,0,3953,0,236
32300.0,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0,51,0,0,1,0,0,0,1,0,0,0,4098,0,39
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,48,0,0,1,0,0,0,0,1,0,0,4050,0,137
34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0,51,0,0,1,0,0,0,1,0,0,0,3566,0,79
28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,50,0,0,0,0,1,0,0,0,1,0,3913,0,63
64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,71,0,0,0,0,1,0,0,0,1,0,4038,1,1314
33564.0,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,58,0,0,0,1,0,0,0,0,1,0,3561,0,71
17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,46,0,0,1,0,0,0,1,0,0,0,4159,0,58
56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0,57,0,0,0,0,1,0,1,0,0,0,4003,0,702
28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,0,46,0,0,1,0,0,0,0,1,0,0,3868,2,94
15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,37,0,1,0,0,0,0,0,1,0,0,4072,0,80
32173.0,0,1,0,18,0,2,0,0,2,1,1,0,3,4,0,66,0,0,0,0,1,1,0,0,0,0,3888,0,22
68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,60,1,0,0,0,0,0,0,0,1,0,4158,0,1211
74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,53,0,0,1,0,0,0,0,0,1,0,3921,2,1461
91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,53,0,0,1,0,0,0,0,1,0,0,4084,1,1968
68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,55,0,0,1,0,0,0,0,0,1,0,3560,0,1091
31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,47,1,0,0,0,0,0,1,0,0,0,4079,0,55
79593.0,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,51,0,0,1,0,0,0,1,0,0,0,3604,1,1366
28071.0,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,44,0,0,1,0,0,0,0,1,0,0,4225,0,313
37334.0,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,66,0,0,0,0,1,0,0,0,1,0,3679,0,62
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,52,0,0,0,1,0,0,0,1,0,0,3840,0,92
37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,0,53,0,0,0,0,1,0,1,0,0,0,3647,2,72
47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,71,0,0,1,0,0,0,1,0,0,0,3952,0,655
61180.0,0,1,70,403,24,29,6,24,218,2,5,5,6,3,0,65,0,0,1,0,0,0,1,0,0,0,3623,1,704
38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,1,70,0,0,1,0,0,0,1,0,0,0,4159,0,54
8028.0,0,0,62,73,18,66,7,12,2,15,0,1,0,19,0,33,0,0,1,0,0,0,0,1,0,0,4205,0,178
76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,62,0,0,1,0,0,0,0,0,1,0,3593,1,1033
34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,38,0,0,1,0,0,0,0,0,1,0,3890,1,36
33168.0,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,59,0,0,0,1,0,0,0,1,0,0,4180,0,122
33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,58,0,0,0,1,0,0,1,0,0,0,3833,0,122
77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,64,0,0,0,0,1,0,1,0,0,0,3815,0,1123
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,40,0,0,1,0,0,0,0,0,1,0,4149,1,497
44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,58,0,0,1,0,0,0,1,0,0,0,3915,1,691
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,59,1,0,0,0,0,0,1,0,0,0,3639,1,1363
28764.0,1,1,16,8,0,3,0,0,1,1,1,0,2,8,0,58,0,0,0,0,1,0,0,0,1,0,3580,1,12
69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,75,0,0,0,0,1,0,1,0,0,0,4054,0,2440
25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,54,1,0,0,0,0,1,0,0,0,0,4056,1,56
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,41,0,0,0,1,0,0,1,0,0,0,4006,0,37
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,39,0,0,1,0,0,0,0,1,0,0,4188,0,968
42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,50,0,0,1,0,0,0,1,0,0,0,4225,0,270
53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,73,0,0,0,0,1,0,1,0,0,0,3880,0,278
72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,72,0,0,1,0,0,0,0,1,0,0,4135,0,1250
67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,37,0,0,1,0,0,0,0,0,1,0,4011,0,938
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,75,0,0,0,1,0,0,1,0,0,0,4192,1,1178
